Theta,wak.n,wak.segsites,wak.prob
twenty,59,58,0.007513735
twenty,59,59,0.008128735
twenty,59,60,0.008749214
twenty,59,61,0.009370903
twenty,59,62,0.00998951
twenty,59,63,0.010600778
twenty,59,64,0.011200548
twenty,59,65,0.011784821
twenty,59,66,0.012349802
twenty,59,67,0.012891952
twenty,59,68,0.013408022
twenty,59,69,0.013895084
twenty,59,70,0.014350555
twenty,59,71,0.014772213
twenty,59,72,0.015158204
twenty,59,73,0.015507047
twenty,59,74,0.015817632
twenty,59,75,0.016089206
twenty,59,76,0.016321362
twenty,59,77,0.016514025
twenty,59,78,0.016667426
twenty,59,79,0.016782081
twenty,59,80,0.016858764
twenty,59,81,0.016898486
twenty,59,82,0.01690246
twenty,59,83,0.01687208
twenty,59,84,0.01680889
twenty,59,85,0.01671456
twenty,59,86,0.016590858
twenty,59,87,0.016439628
twenty,59,88,0.016262769
twenty,59,89,0.016062209
twenty,59,90,0.01583989
twenty,59,91,0.015597749
twenty,59,92,0.015337703
twenty,59,93,0.015061634
twenty,59,94,0.014771379
twenty,59,95,0.014468719
twenty,59,96,0.014155369
twenty,59,97,0.013832974
twenty,59,98,0.0135031
twenty,59,99,0.013167234
twenty,59,100,0.012826777
twenty,59,101,0.012483045
twenty,59,102,0.012137265
twenty,59,103,0.011790579
twenty,59,104,0.011444042
twenty,59,105,0.011098624
twenty,59,106,0.010755213
twenty,59,107,0.010414616
twenty,59,108,0.010077562
twenty,59,109,0.009744707
twenty,59,110,0.009416634
twenty,59,111,0.00909386
twenty,59,112,0.008776839
twenty,59,113,0.008465963
twenty,59,114,0.008161567
twenty,59,115,0.007863937
twenty,59,116,0.007573307
twenty,59,117,0.007289865
twenty,59,118,0.007013761
twenty,59,119,0.006745103
twenty,59,120,0.006483964
twenty,59,121,0.006230387
twenty,59,122,0.005984384
twenty,59,123,0.005745942
twenty,59,124,0.005515024
twenty,59,125,0.00529157
twenty,59,126,0.005075505
twenty,59,127,0.004866734
twenty,59,128,0.00466515
twenty,59,129,0.004470631
twenty,60,0,3.77E-19
twenty,60,1,1.02E-17
twenty,60,2,1.41E-16
twenty,60,3,1.33E-15
twenty,60,4,9.53E-15
twenty,60,5,5.57E-14
twenty,60,6,2.77E-13
twenty,60,7,1.20E-12
twenty,60,8,4.64E-12
twenty,60,9,1.62E-11
twenty,60,10,5.19E-11
twenty,60,11,1.54E-10
twenty,60,12,4.25E-10
twenty,60,13,1.10E-09
twenty,60,14,2.70E-09
twenty,60,15,6.28E-09
twenty,60,16,1.39E-08
twenty,60,17,2.95E-08
twenty,60,18,6.00E-08
twenty,60,19,1.18E-07
twenty,60,20,2.22E-07
twenty,60,21,4.06E-07
twenty,60,22,7.20E-07
twenty,60,23,1.24E-06
twenty,60,24,2.08E-06
twenty,60,25,3.39E-06
twenty,60,26,5.41E-06
twenty,60,27,8.43E-06
twenty,60,28,1.28515E-05
twenty,60,29,1.91942E-05
twenty,60,30,2.81153E-05
twenty,60,31,4.04296E-05
twenty,60,32,5.7127E-05
twenty,60,33,7.93858E-05
twenty,60,34,0.000108581
twenty,60,35,0.000146286
twenty,60,36,0.000194265
twenty,60,37,0.000254461
twenty,60,38,0.000328968
twenty,60,39,0.000419999
twenty,60,40,0.000529842
twenty,60,41,0.000660812
twenty,60,42,0.00081519
twenty,60,43,0.000995161
twenty,60,44,0.001202753
twenty,60,45,0.001439766
twenty,60,46,0.001707713
twenty,60,47,0.002007761
twenty,60,48,0.002340679
twenty,60,49,0.002706794
twenty,60,50,0.00310596
twenty,60,51,0.003537535
twenty,60,52,0.004000378
twenty,60,53,0.004492847
twenty,60,54,0.005012818
twenty,60,55,0.005557714
twenty,60,56,0.006124542
twenty,60,57,0.006709942
twenty,60,58,0.007310243
twenty,60,59,0.007921522
twenty,60,60,0.008539672
twenty,60,61,0.009160465
twenty,60,62,0.009779625
twenty,60,63,0.010392891
twenty,60,64,0.010996078
twenty,60,65,0.011585139
twenty,60,66,0.012156216
twenty,60,67,0.01270569
twenty,60,68,0.013230217
twenty,60,69,0.013726763
twenty,60,70,0.014192633
twenty,60,71,0.014625484
twenty,60,72,0.015023338
twenty,60,73,0.015384589
twenty,60,74,0.015708001
twenty,60,75,0.015992698
twenty,60,76,0.016238156
twenty,60,77,0.016444185
twenty,60,78,0.016610909
twenty,60,79,0.016738746
twenty,60,80,0.01682838
twenty,60,81,0.016880738
twenty,60,82,0.016896961
twenty,60,83,0.016878379
twenty,60,84,0.016826482
twenty,60,85,0.016742895
twenty,60,86,0.016629348
twenty,60,87,0.016487659
twenty,60,88,0.016319703
twenty,60,89,0.016127397
twenty,60,90,0.015912677
twenty,60,91,0.015677478
twenty,60,92,0.015423722
twenty,60,93,0.015153302
twenty,60,94,0.014868068
twenty,60,95,0.01456982
twenty,60,96,0.014260293
twenty,60,97,0.013941156
twenty,60,98,0.013614
twenty,60,99,0.01328034
twenty,60,100,0.012941603
twenty,60,101,0.012599136
twenty,60,102,0.012254194
twenty,60,103,0.01190795
twenty,60,104,0.011561487
twenty,60,105,0.011215805
twenty,60,106,0.010871819
twenty,60,107,0.010530364
twenty,60,108,0.010192195
twenty,60,109,0.009857995
twenty,60,110,0.009528371
twenty,60,111,0.009203863
twenty,60,112,0.008884946
twenty,60,113,0.008572034
twenty,60,114,0.008265483
twenty,60,115,0.007965594
twenty,60,116,0.00767262
twenty,60,117,0.007386765
twenty,60,118,0.007108193
twenty,60,119,0.006837024
twenty,60,120,0.006573346
twenty,60,121,0.006317212
twenty,60,122,0.006068644
twenty,60,123,0.005827639
twenty,60,124,0.005594167
twenty,60,125,0.005368177
twenty,60,126,0.005149599
twenty,60,127,0.004938346
twenty,60,128,0.004734313
twenty,60,129,0.004537386
twenty,61,0,2.83E-19
twenty,61,1,7.74E-18
twenty,61,2,1.08E-16
twenty,61,3,1.02E-15
twenty,61,4,7.40E-15
twenty,61,5,4.37E-14
twenty,61,6,2.19E-13
twenty,61,7,9.55E-13
twenty,61,8,3.72E-12
twenty,61,9,1.31E-11
twenty,61,10,4.22E-11
twenty,61,11,1.26E-10
twenty,61,12,3.50E-10
twenty,61,13,9.15E-10
twenty,61,14,2.25E-09
twenty,61,15,5.27E-09
twenty,61,16,1.18E-08
twenty,61,17,2.51E-08
twenty,61,18,5.13E-08
twenty,61,19,1.01E-07
twenty,61,20,1.92E-07
twenty,61,21,3.53E-07
twenty,61,22,6.28E-07
twenty,61,23,1.09E-06
twenty,61,24,1.83E-06
twenty,61,25,3.00E-06
twenty,61,26,4.81E-06
twenty,61,27,7.52E-06
twenty,61,28,1.15198E-05
twenty,61,29,1.72756E-05
twenty,61,30,2.54054E-05
twenty,61,31,3.66736E-05
twenty,61,32,5.20136E-05
twenty,61,33,7.25428E-05
twenty,61,34,9.95714E-05
twenty,61,35,0.000134607
twenty,61,36,0.00017935
twenty,61,37,0.000235683
twenty,61,38,0.000305647
twenty,61,39,0.000391411
twenty,61,40,0.000495234
twenty,61,41,0.000619418
twenty,61,42,0.000766247
twenty,61,43,0.000937933
twenty,61,44,0.001136548
twenty,61,45,0.001363961
twenty,61,46,0.001621775
twenty,61,47,0.001911265
twenty,61,48,0.002233326
twenty,61,49,0.002588427
twenty,61,50,0.002976576
twenty,61,51,0.003397296
twenty,61,52,0.003849608
twenty,61,53,0.004332037
twenty,61,54,0.004842623
twenty,61,55,0.005378941
twenty,61,56,0.005938142
twenty,61,57,0.006516992
twenty,61,58,0.00711193
twenty,61,59,0.007719124
twenty,61,60,0.008334535
twenty,61,61,0.008953982
twenty,61,62,0.009573215
twenty,61,63,0.010187972
twenty,61,64,0.010794052
twenty,61,65,0.011387367
twenty,61,66,0.011964004
twenty,61,67,0.012520268
twenty,61,68,0.01305273
twenty,61,69,0.013558255
twenty,61,70,0.014034039
twenty,61,71,0.014477622
twenty,61,72,0.014886909
twenty,61,73,0.015260169
twenty,61,74,0.015596043
twenty,61,75,0.015893534
twenty,61,76,0.016152001
twenty,61,77,0.016371139
twenty,61,78,0.016550967
twenty,61,79,0.016691801
twenty,61,80,0.016794235
twenty,61,81,0.016859112
twenty,61,82,0.016887499
twenty,61,83,0.016880659
twenty,61,84,0.016840027
twenty,61,85,0.016767178
twenty,61,86,0.016663805
twenty,61,87,0.016531695
twenty,61,88,0.016372701
twenty,61,89,0.016188723
twenty,61,90,0.015981688
twenty,61,91,0.01575353
twenty,61,92,0.015506174
twenty,61,93,0.01524152
twenty,61,94,0.014961431
twenty,61,95,0.014667723
twenty,61,96,0.01436215
twenty,61,97,0.014046404
twenty,61,98,0.013722101
twenty,61,99,0.01339078
twenty,61,100,0.013053897
twenty,61,101,0.012712826
twenty,61,102,0.012368852
twenty,61,103,0.012023176
twenty,61,104,0.011676909
twenty,61,105,0.011331081
twenty,61,106,0.010986634
twenty,61,107,0.010644431
twenty,61,108,0.010305254
twenty,61,109,0.00996981
twenty,61,110,0.009638731
twenty,61,111,0.00931258
twenty,61,112,0.008991855
twenty,61,113,0.008676989
twenty,61,114,0.00836836
twenty,61,115,0.008066286
twenty,61,116,0.007771036
twenty,61,117,0.007482833
twenty,61,118,0.007201853
twenty,61,119,0.006928231
twenty,61,120,0.006662067
twenty,61,121,0.006403426
twenty,61,122,0.00615234
twenty,61,123,0.005908814
twenty,61,124,0.005672829
twenty,61,125,0.00544434
twenty,61,126,0.005223284
twenty,61,127,0.00500958
twenty,61,128,0.00480313
twenty,61,129,0.004603822
twenty,62,0,2.13E-19
twenty,62,1,5.88E-18
twenty,62,2,8.27E-17
twenty,62,3,7.90E-16
twenty,62,4,5.77E-15
twenty,62,5,3.43E-14
twenty,62,6,1.73E-13
twenty,62,7,7.62E-13
twenty,62,8,2.99E-12
twenty,62,9,1.06E-11
twenty,62,10,3.44E-11
twenty,62,11,1.03E-10
twenty,62,12,2.89E-10
twenty,62,13,7.60E-10
twenty,62,14,1.89E-09
twenty,62,15,4.44E-09
twenty,62,16,9.95E-09
twenty,62,17,2.13E-08
twenty,62,18,4.39E-08
twenty,62,19,8.69E-08
twenty,62,20,1.66E-07
twenty,62,21,3.07E-07
twenty,62,22,5.49E-07
twenty,62,23,9.55E-07
twenty,62,24,1.61E-06
twenty,62,25,2.66E-06
twenty,62,26,4.28E-06
twenty,62,27,6.72E-06
twenty,62,28,1.03355E-05
twenty,62,29,1.5562E-05
twenty,62,30,2.29749E-05
twenty,62,31,3.32912E-05
twenty,62,32,4.73908E-05
twenty,62,33,6.63324E-05
twenty,62,34,9.13642E-05
twenty,62,35,0.00012393
twenty,62,36,0.000165666
twenty,62,37,0.000218395
twenty,62,38,0.000284103
twenty,62,39,0.000364915
twenty,62,40,0.000463057
twenty,62,41,0.00058081
twenty,62,42,0.00072046
twenty,62,43,0.000884236
twenty,62,44,0.001074248
twenty,62,45,0.001292427
twenty,62,46,0.001540454
twenty,62,47,0.001819707
twenty,62,48,0.002131198
twenty,62,49,0.002475531
twenty,62,50,0.002852862
twenty,62,51,0.003262867
twenty,62,52,0.003704733
twenty,62,53,0.004177147
twenty,62,54,0.004678308
twenty,62,55,0.005205945
twenty,62,56,0.005757352
twenty,62,57,0.006329427
twenty,62,58,0.00691872
twenty,62,59,0.007521494
twenty,62,60,0.008133784
twenty,62,61,0.008751464
twenty,62,62,0.009370313
twenty,62,63,0.009986081
twenty,62,64,0.010594553
twenty,62,65,0.01119161
twenty,62,66,0.01177329
twenty,62,67,0.012335829
twenty,62,68,0.012875717
twenty,62,69,0.013389727
twenty,62,70,0.013874949
twenty,62,71,0.014328814
twenty,62,72,0.014749108
twenty,62,73,0.015133981
twenty,62,74,0.015481954
twenty,62,75,0.015791909
twenty,62,76,0.016063089
twenty,62,77,0.016295077
twenty,62,78,0.016487784
twenty,62,79,0.016641427
twenty,62,80,0.016756505
twenty,62,81,0.016833777
twenty,62,82,0.016874234
twenty,62,83,0.016879073
twenty,62,84,0.016849668
twenty,62,85,0.016787545
twenty,62,86,0.016694358
twenty,62,87,0.016571859
twenty,62,88,0.016421876
twenty,62,89,0.016246292
twenty,62,90,0.016047023
twenty,62,91,0.015825998
twenty,62,92,0.015585143
twenty,62,93,0.015326365
twenty,62,94,0.015051538
twenty,62,95,0.014762492
twenty,62,96,0.014461
twenty,62,97,0.014148774
twenty,62,98,0.013827452
twenty,62,99,0.0134986
twenty,62,100,0.013163701
twenty,62,101,0.012824153
twenty,62,102,0.012481272
twenty,62,103,0.012136286
twenty,62,104,0.011790336
twenty,62,105,0.011444477
twenty,62,106,0.011099682
twenty,62,107,0.010756839
twenty,62,108,0.010416757
twenty,62,109,0.010080167
twenty,62,110,0.009747727
twenty,62,111,0.009420024
twenty,62,112,0.009097575
twenty,62,113,0.008780838
twenty,62,114,0.008470206
twenty,62,115,0.008166019
twenty,62,116,0.007868563
twenty,62,117,0.007578075
twenty,62,118,0.007294747
twenty,62,119,0.007018729
twenty,62,120,0.006750132
twenty,62,121,0.006489032
twenty,62,122,0.006235474
twenty,62,123,0.005989471
twenty,62,124,0.005751012
twenty,62,125,0.005520061
twenty,62,126,0.005296563
twenty,62,127,0.00508044
twenty,62,128,0.004871602
twenty,62,129,0.00466994
twenty,63,0,1.61E-19
twenty,63,1,4.48E-18
twenty,63,2,6.36E-17
twenty,63,3,6.13E-16
twenty,63,4,4.51E-15
twenty,63,5,2.70E-14
twenty,63,6,1.37E-13
twenty,63,7,6.10E-13
twenty,63,8,2.41E-12
twenty,63,9,8.60E-12
twenty,63,10,2.81E-11
twenty,63,11,8.50E-11
twenty,63,12,2.40E-10
twenty,63,13,6.33E-10
twenty,63,14,1.58E-09
twenty,63,15,3.74E-09
twenty,63,16,8.43E-09
twenty,63,17,1.82E-08
twenty,63,18,3.76E-08
twenty,63,19,7.49E-08
twenty,63,20,1.44E-07
twenty,63,21,2.67E-07
twenty,63,22,4.80E-07
twenty,63,23,8.39E-07
twenty,63,24,1.43E-06
twenty,63,25,2.36E-06
twenty,63,26,3.81E-06
twenty,63,27,6.01E-06
twenty,63,28,9.28E-06
twenty,63,29,1.40301E-05
twenty,63,30,2.07933E-05
twenty,63,31,3.02429E-05
twenty,63,32,4.32084E-05
twenty,63,33,6.06924E-05
twenty,63,34,8.38833E-05
twenty,63,35,0.000114162
twenty,63,36,0.000153104
twenty,63,37,0.000202471
twenty,63,38,0.000264193
twenty,63,39,0.000340349
twenty,63,40,0.000433128
twenty,63,41,0.00054479
twenty,63,42,0.000677614
twenty,63,43,0.00083384
twenty,63,44,0.001015612
twenty,63,45,0.001224911
twenty,63,46,0.001463493
twenty,63,47,0.001732825
twenty,63,48,0.002034034
twenty,63,49,0.002367849
twenty,63,50,0.002734566
twenty,63,51,0.003134013
twenty,63,52,0.003565533
twenty,63,53,0.004027973
twenty,63,54,0.00451969
twenty,63,55,0.005038566
twenty,63,56,0.005582039
twenty,63,57,0.006147137
twenty,63,58,0.006730529
twenty,63,59,0.007328575
twenty,63,60,0.007937391
twenty,63,61,0.00855291
twenty,63,62,0.009170947
twenty,63,63,0.009787268
twenty,63,64,0.010397654
twenty,63,65,0.010997962
twenty,63,66,0.011584185
twenty,63,67,0.012152501
twenty,63,68,0.012699323
twenty,63,69,0.013221336
twenty,63,70,0.013715532
twenty,63,71,0.014179233
twenty,63,72,0.014610114
twenty,63,73,0.015006209
twenty,63,74,0.015365918
twenty,63,75,0.015688009
twenty,63,76,0.015971606
twenty,63,77,0.016216182
twenty,63,78,0.01642154
twenty,63,79,0.016587796
twenty,63,80,0.016715356
twenty,63,81,0.016804894
twenty,63,82,0.016857322
twenty,63,83,0.016873768
twenty,63,84,0.016855546
twenty,63,85,0.016804131
twenty,63,86,0.016721132
twenty,63,87,0.016608267
twenty,63,88,0.016467337
twenty,63,89,0.016300205
twenty,63,90,0.016108774
twenty,63,91,0.015894968
twenty,63,92,0.01566071
twenty,63,93,0.015407913
twenty,63,94,0.015138459
twenty,63,95,0.014854191
twenty,63,96,0.0145569
twenty,63,97,0.014248317
twenty,63,98,0.013930102
twenty,63,99,0.013603845
twenty,63,100,0.013271053
twenty,63,101,0.012933153
twenty,63,102,0.012591487
twenty,63,103,0.01224731
twenty,63,104,0.011901793
twenty,63,105,0.011556017
twenty,63,106,0.011210983
twenty,63,107,0.010867606
twenty,63,108,0.01052672
twenty,63,109,0.010189082
twenty,63,110,0.009855375
twenty,63,111,0.009526207
twenty,63,112,0.00920212
twenty,63,113,0.00888359
twenty,63,114,0.008571031
twenty,63,115,0.008264803
twenty,63,116,0.007965207
twenty,63,117,0.007672497
twenty,63,118,0.007386881
twenty,63,119,0.007108522
twenty,63,120,0.006837544
twenty,63,121,0.006574035
twenty,63,122,0.00631805
twenty,63,123,0.006069612
twenty,63,124,0.005828719
twenty,63,125,0.005595344
twenty,63,126,0.005369436
twenty,63,127,0.005150927
twenty,63,128,0.00493973
twenty,63,129,0.004735743
twenty,64,0,1.22E-19
twenty,64,1,3.43E-18
twenty,64,2,4.91E-17
twenty,64,3,4.77E-16
twenty,64,4,3.54E-15
twenty,64,5,2.14E-14
twenty,64,6,1.09E-13
twenty,64,7,4.89E-13
twenty,64,8,1.95E-12
twenty,64,9,7.00E-12
twenty,64,10,2.30E-11
twenty,64,11,7.01E-11
twenty,64,12,1.99E-10
twenty,64,13,5.29E-10
twenty,64,14,1.33E-09
twenty,64,15,3.16E-09
twenty,64,16,7.16E-09
twenty,64,17,1.55E-08
twenty,64,18,3.23E-08
twenty,64,19,6.46E-08
twenty,64,20,1.25E-07
twenty,64,21,2.33E-07
twenty,64,22,4.21E-07
twenty,64,23,7.38E-07
twenty,64,24,1.26E-06
twenty,64,25,2.09E-06
twenty,64,26,3.40E-06
twenty,64,27,5.38E-06
twenty,64,28,8.34E-06
twenty,64,29,1.26594E-05
twenty,64,30,1.88333E-05
twenty,64,31,2.74936E-05
twenty,64,32,3.94217E-05
twenty,64,33,5.55669E-05
twenty,64,34,7.70601E-05
twenty,64,35,0.000105222
twenty,64,36,0.000141567
twenty,64,37,0.000187795
twenty,64,38,0.000245784
twenty,64,39,0.000317562
twenty,64,40,0.000405281
twenty,64,41,0.000511173
twenty,64,42,0.000637508
twenty,64,43,0.000786531
twenty,64,44,0.000960412
twenty,64,45,0.001161177
twenty,64,46,0.001390645
twenty,64,47,0.001650372
twenty,64,48,0.001941585
twenty,64,49,0.002265135
twenty,64,50,0.00262145
twenty,64,51,0.003010504
twenty,64,52,0.003431791
twenty,64,53,0.003884315
twenty,64,54,0.004366587
twenty,64,55,0.004876643
twenty,64,56,0.005412064
twenty,64,57,0.005970011
twenty,64,58,0.006547271
twenty,64,59,0.007140309
twenty,64,60,0.007745323
twenty,64,61,0.008358311
twenty,64,62,0.008975131
twenty,64,63,0.009591572
twenty,64,64,0.010203417
twenty,64,65,0.010806506
twenty,64,66,0.011396793
twenty,64,67,0.011970403
twenty,64,68,0.01252368
twenty,64,69,0.013053226
twenty,64,70,0.01355594
twenty,64,71,0.014029042
twenty,64,72,0.014470097
twenty,64,73,0.014877025
twenty,64,74,0.015248113
twenty,64,75,0.01558201
twenty,64,76,0.015877728
twenty,64,77,0.016134627
twenty,64,78,0.016352404
twenty,64,79,0.016531075
twenty,64,80,0.016670951
twenty,64,81,0.016772618
twenty,64,82,0.016836911
twenty,64,83,0.016864887
twenty,64,84,0.016857796
twenty,64,85,0.016817062
twenty,64,86,0.016744248
twenty,64,87,0.016641034
twenty,64,88,0.016509192
twenty,64,89,0.016350564
twenty,64,90,0.016167037
twenty,64,91,0.015960526
twenty,64,92,0.015732955
twenty,64,93,0.015486236
twenty,64,94,0.015222261
twenty,64,95,0.014942883
twenty,64,96,0.014649908
twenty,64,97,0.014345086
twenty,64,98,0.014030098
twenty,64,99,0.013706556
twenty,64,100,0.013375993
twenty,64,101,0.013039862
twenty,64,102,0.012699529
twenty,64,103,0.012356279
twenty,64,104,0.012011308
twenty,64,105,0.011665726
twenty,64,106,0.01132056
twenty,64,107,0.010976751
twenty,64,108,0.010635161
twenty,64,109,0.010296571
twenty,64,110,0.009961687
twenty,64,111,0.009631142
twenty,64,112,0.009305499
twenty,64,113,0.008985254
twenty,64,114,0.008670844
twenty,64,115,0.008362644
twenty,64,116,0.008060975
twenty,64,117,0.007766106
twenty,64,118,0.007478261
twenty,64,119,0.007197616
twenty,64,120,0.006924309
twenty,64,121,0.006658438
twenty,64,122,0.006400071
twenty,64,123,0.006149241
twenty,64,124,0.005905953
twenty,64,125,0.005670189
twenty,64,126,0.005441907
twenty,64,127,0.005221043
twenty,64,128,0.005007516
twenty,64,129,0.00480123
twenty,65,0,9.31E-20
twenty,65,1,2.64E-18
twenty,65,2,3.81E-17
twenty,65,3,3.73E-16
twenty,65,4,2.78E-15
twenty,65,5,1.69E-14
twenty,65,6,8.75E-14
twenty,65,7,3.94E-13
twenty,65,8,1.58E-12
twenty,65,9,5.71E-12
twenty,65,10,1.89E-11
twenty,65,11,5.79E-11
twenty,65,12,1.65E-10
twenty,65,13,4.42E-10
twenty,65,14,1.12E-09
twenty,65,15,2.67E-09
twenty,65,16,6.09E-09
twenty,65,17,1.33E-08
twenty,65,18,2.78E-08
twenty,65,19,5.58E-08
twenty,65,20,1.08E-07
twenty,65,21,2.03E-07
twenty,65,22,3.69E-07
twenty,65,23,6.50E-07
twenty,65,24,1.11E-06
twenty,65,25,1.86E-06
twenty,65,26,3.03E-06
twenty,65,27,4.82E-06
twenty,65,28,7.50E-06
twenty,65,29,1.14319E-05
twenty,65,30,1.70711E-05
twenty,65,31,2.50121E-05
twenty,65,32,3.59908E-05
twenty,65,33,5.0906E-05
twenty,65,34,7.08329E-05
twenty,65,35,9.70342E-05
twenty,65,36,0.000130964
twenty,65,37,0.000174264
twenty,65,38,0.000228755
twenty,65,39,0.000296417
twenty,65,40,0.000379361
twenty,65,41,0.000479789
twenty,65,42,0.000599956
twenty,65,43,0.000742108
twenty,65,44,0.000908435
twenty,65,45,0.001101
twenty,65,46,0.001321682
twenty,65,47,0.001572113
twenty,65,48,0.001853615
twenty,65,49,0.002167154
twenty,65,50,0.002513284
twenty,65,51,0.002892118
twenty,65,52,0.003303298
twenty,65,53,0.003745978
twenty,65,54,0.004218823
twenty,65,55,0.004720019
twenty,65,56,0.005247291
twenty,65,57,0.005797935
twenty,65,58,0.006368858
twenty,65,59,0.00695663
twenty,65,60,0.007557539
twenty,65,61,0.008167651
twenty,65,62,0.008782874
twenty,65,63,0.009399025
twenty,65,64,0.010011895
twenty,65,65,0.010617313
twenty,65,66,0.011211202
twenty,65,67,0.011789641
twenty,65,68,0.012348909
twenty,65,69,0.012885531
twenty,65,70,0.013396319
twenty,65,71,0.013878394
twenty,65,72,0.014329215
twenty,65,73,0.014746594
twenty,65,74,0.015128703
twenty,65,75,0.01547408
twenty,65,76,0.015781621
twenty,65,77,0.016050578
twenty,65,78,0.016280541
twenty,65,79,0.016471424
twenty,65,80,0.016623445
twenty,65,81,0.016737101
twenty,65,82,0.016813147
twenty,65,83,0.016852568
twenty,65,84,0.016856551
twenty,65,85,0.016826465
twenty,65,86,0.016763823
twenty,65,87,0.016670269
twenty,65,88,0.016547543
twenty,65,89,0.016397464
twenty,65,90,0.0162219
twenty,65,91,0.016022758
twenty,65,92,0.015801956
twenty,65,93,0.015561407
twenty,65,94,0.01530301
twenty,65,95,0.015028627
twenty,65,96,0.014740079
twenty,65,97,0.014439132
twenty,65,98,0.014127487
twenty,65,99,0.013806778
twenty,65,100,0.013478561
twenty,65,101,0.013144314
twenty,65,102,0.01280543
twenty,65,103,0.01246322
twenty,65,104,0.012118906
twenty,65,105,0.011773626
twenty,65,106,0.011428433
twenty,65,107,0.011084294
twenty,65,108,0.010742098
twenty,65,109,0.010402649
twenty,65,110,0.010066678
twenty,65,111,0.009734841
twenty,65,112,0.009407723
twenty,65,113,0.009085842
twenty,65,114,0.008769653
twenty,65,115,0.008459551
twenty,65,116,0.008155874
twenty,65,117,0.007858908
twenty,65,118,0.007568891
twenty,65,119,0.007286015
twenty,65,120,0.007010429
twenty,65,121,0.006742246
twenty,65,122,0.006481541
twenty,65,123,0.00622836
twenty,65,124,0.005982717
twenty,65,125,0.005744601
twenty,65,126,0.005513977
twenty,65,127,0.005290789
twenty,65,128,0.005074962
twenty,65,129,0.004866405
twenty,66,0,7.12E-20
twenty,66,1,2.03E-18
twenty,66,2,2.96E-17
twenty,66,3,2.92E-16
twenty,66,4,2.20E-15
twenty,66,5,1.35E-14
twenty,66,6,7.01E-14
twenty,66,7,3.17E-13
twenty,66,8,1.28E-12
twenty,66,9,4.67E-12
twenty,66,10,1.56E-11
twenty,66,11,4.79E-11
twenty,66,12,1.38E-10
twenty,66,13,3.70E-10
twenty,66,14,9.41E-10
twenty,66,15,2.27E-09
twenty,66,16,5.19E-09
twenty,66,17,1.14E-08
twenty,66,18,2.39E-08
twenty,66,19,4.83E-08
twenty,66,20,9.42E-08
twenty,66,21,1.77E-07
twenty,66,22,3.24E-07
twenty,66,23,5.73E-07
twenty,66,24,9.87E-07
twenty,66,25,1.66E-06
twenty,66,26,2.71E-06
twenty,66,27,4.33E-06
twenty,66,28,6.76E-06
twenty,66,29,1.03317E-05
twenty,66,30,1.54853E-05
twenty,66,31,2.27705E-05
twenty,66,32,3.28802E-05
twenty,66,33,4.66646E-05
twenty,66,34,6.51462E-05
twenty,66,35,8.95311E-05
twenty,66,36,0.000121215
twenty,66,37,0.000161782
twenty,66,38,0.000212997
twenty,66,39,0.000276789
twenty,66,40,0.000355226
twenty,66,41,0.000450481
twenty,66,42,0.000564785
twenty,66,43,0.000700385
twenty,66,44,0.000859482
twenty,66,45,0.001044172
twenty,66,46,0.001256386
twenty,66,47,0.001497824
twenty,66,48,0.0017699
twenty,66,49,0.002073682
twenty,66,50,0.002409848
twenty,66,51,0.002778643
twenty,66,52,0.00317985
twenty,66,53,0.003612771
twenty,66,54,0.004076223
twenty,66,55,0.004568538
twenty,66,56,0.005087585
twenty,66,57,0.005630794
twenty,66,58,0.006195196
twenty,66,59,0.006777469
twenty,66,60,0.007373994
twenty,66,61,0.007980908
twenty,66,62,0.008594176
twenty,66,63,0.009209649
twenty,66,64,0.009823131
twenty,66,65,0.010430447
twenty,66,66,0.011027495
twenty,66,67,0.011610312
twenty,66,68,0.012175121
twenty,66,69,0.012718376
twenty,66,70,0.013236803
twenty,66,71,0.013727431
twenty,66,72,0.014187619
twenty,66,73,0.01461507
twenty,66,74,0.015007849
twenty,66,75,0.015364378
twenty,66,76,0.015683446
twenty,66,77,0.015964194
twenty,66,78,0.016206106
twenty,66,79,0.016408996
twenty,66,80,0.016572986
twenty,66,81,0.016698486
twenty,66,82,0.016786168
twenty,66,83,0.016836944
twenty,66,84,0.016851938
twenty,66,85,0.016832458
twenty,66,86,0.016779973
twenty,66,87,0.016696082
twenty,66,88,0.016582494
twenty,66,89,0.016441
twenty,66,90,0.016273453
twenty,66,91,0.016081745
twenty,66,92,0.015867789
twenty,66,93,0.015633497
twenty,66,94,0.015380771
twenty,66,95,0.015111485
twenty,66,96,0.014827469
twenty,66,97,0.014530505
twenty,66,98,0.014222315
twenty,66,99,0.013904551
twenty,66,100,0.013578794
twenty,66,101,0.013246545
twenty,66,102,0.012909222
twenty,66,103,0.012568161
twenty,66,104,0.012224613
twenty,66,105,0.01187974
twenty,66,106,0.011534623
twenty,66,107,0.011190254
twenty,66,108,0.010847546
twenty,66,109,0.010507331
twenty,66,110,0.010170361
twenty,66,111,0.009837316
twenty,66,112,0.009508804
twenty,66,113,0.009185363
twenty,66,114,0.008867467
twenty,66,115,0.008555531
twenty,66,116,0.008249911
twenty,66,117,0.007950909
twenty,66,118,0.007658778
twenty,66,119,0.007373724
twenty,66,120,0.00709591
twenty,66,121,0.006825461
twenty,66,122,0.006562463
twenty,66,123,0.006306972
twenty,66,124,0.006059012
