2	0	0.3333333333333333
2	1	0.2222222222222222
2	2	0.14814814814814814
2	3	0.09876543209876543
2	4	0.06584362139917696
2	5	0.0438957475994513
2	6	0.029263831732967534
2	7	0.01950922115531169
2	8	0.01300614743687446
2	9	0.008670764957916306
2	10	0.0057805099719442045
2	11	0.0038536733146294698
2	12	0.002569115543086313
2	13	0.0017127436953908754
2	14	0.0011418291302605836
2	15	0.0007612194201737224
2	16	0.0005074796134491483
2	17	0.00033831974229943216
2	18	0.0002255464948662881
2	19	0.00015036432991085875
3	0	0.16666666666666666
3	1	0.19444444444444445
3	2	0.1712962962962963
3	3	0.13503086419753085
3	4	0.1004372427983539
3	5	0.0721664951989026
3	6	0.05071516346593507
3	7	0.03511219231062338
3	8	0.02405916987374892
3	9	0.016364967415832612
3	10	0.011072738693888409
3	11	0.0074632060042589396
3	12	0.005016160773672626
3	13	0.0033644522345317508
3	14	0.002253140682396167
3	15	0.0015071800512849447
3	16	0.0010073298323670465
3	17	0.0006728247873332393
3	18	0.0004491856410997637
3	19	0.00029977498550531125
4	0	0.1
4	1	0.15666666666666668
4	2	0.16544444444444445
4	3	0.1471962962962963
4	4	0.11914086419753087
4	5	0.0909562427983539
4	6	0.0668115951989026
4	7	0.04779195346593507
4	8	0.03355228331062338
4	9	0.02323989377374892
4	10	0.015939600725832614
4	11	0.01085376389288841
4	12	0.007351202021358939
4	13	0.004959152149262626
4	14	0.003335545269142751
4	15	0.0022385261384280674
4	16	0.0014998083547914547
4	17	0.0010036182143165256
4	18	0.0006709586703864686
4	19	0.0004482484594577742
5	0	0.06666666666666667
5	1	0.12666666666666668
5	2	0.15251851851851853
5	3	0.14897037037037036
5	4	0.1290840329218107
5	5	0.10366550617283951
5	6	0.0790962321902149
5	7	0.058226713040695016
5	8	0.04177709322064726
5	9	0.029418960256048367
5	10	0.020432720569237863
5	11	0.01404674945167156
5	12	0.009583051164796479
5	13	0.006500451821107243
5	14	0.004390514119797582
5	15	0.0029558554655512385
5	16	0.001985157391711383
5	17	0.0013307979401148114
5	18	0.0008909050936292494
5	19	0.000595800670848266
6	0	0.047619047619047616
6	1	0.10408163265306122
6	2	0.138679408271245
6	3	0.14603009548490598
6	4	0.13392576508269508
6	5	0.11231129443279823
6	6	0.08858624997381015
6	7	0.06690086645015648
6	8	0.04895531414336419
6	9	0.035000775652424314
6	10	0.02459502202157685
6	11	0.017060541614501643
6	12	0.011719477007569385
6	13	0.00799160187438214
6	14	0.005419396335393171
6	15	0.0036597242855060763
6	16	0.002463605075652724
6	17	0.0016544571216970721
6	18	0.0011090628159343416
6	19	0.0007424469980157161
7	0	0.03571428571428571
7	1	0.08698979591836735
7	2	0.1257570051830256
7	3	0.14096182290943587
7	4	0.13568477953938027
7	5	0.11815466570944375
7	6	0.09597835390771856
7	7	0.074170238314547
7	8	0.05525904518615989
7	9	0.04006534303585821
7	10	0.02846260227514719
7	11	0.019911056779663032
7	12	0.013767371950592796
7	13	0.009435544393434804
7	14	0.006423433349903579
7	15	0.004350651551605452
7	16	0.0029353666946409056
7	17	0.0019746845149330307
7	18	0.001325468240684014
7	19	0.0008882023086827904
8	0	0.027777777777777776
8	1	0.073831569664903
8	2	0.11421801951233168
8	3	0.13501875548785716
8	4	0.13553677419459736
8	5	0.12201735648392231
8	6	0.10176479892465272
8	7	0.08030236289457049
8	8	0.06082422689914002
8	9	0.04467842833880972
8	10	0.032066119178183305
8	11	0.022612181757111983
8	12	0.015732885240930392
8	13	0.010834953470656045
8	14	0.007403771154515239
8	15	0.005029122574474294
8	16	0.0034006457790483253
8	17	0.0022915647958475405
8	18	0.0015401563640536865
8	19	0.0010330809876541007
9	0	0.022222222222222223
9	1	0.06350970017636684
9	2	0.10407635564513872
9	3	0.12883027551931348
9	4	0.13419547445954058
9	5	0.12445298007904597
9	6	0.10630243515553137
9	7	0.08550237734676266
9	8	0.06575985698866454
9	9	0.048894714068780695
9	10	0.03543183815630278
9	11	0.025176113036950144
9	12	0.01762153080013434
9	13	0.012192268936551705
9	14	0.008361470710922532
9	15	0.005695592201763941
9	16	0.0038596350635914482
9	17	0.002605178849396322
9	18	0.0017531608611222134
9	19	0.0011770969623477233
10	0	0.01818181818181818
10	1	0.055268267086448906
10	2	0.09520215772537693
10	3	0.12271607228405229
10	4	0.13210831042763363
10	5	0.12584485832424372
10	6	0.10985560300438814
10	7	0.08993023655724003
10	8	0.07015447145567827
10	9	0.05276012450276207
10	10	0.038582435673840836
10	11	0.02761362624365754
10	12	0.01943827542622947
10	13	0.013509724661947662
10	14	0.009297516883836192
10	15	0.0063504875985043495
10	16	0.004312517342666522
10	17	0.0029156040299909034
10	18	0.0019645141645528844
10	19	0.0013202637263850252
11	0	0.015151515151515152
11	1	0.048582141763959946
11	2	0.08743215506514077
11	3	0.1168354194142337
11	4	0.12956282859206697
11	5	0.1264645200355476
11	6	0.11262375584291474
11	7	0.09371248977151914
11	8	0.07408080784165175
11	9	0.05631357172591034
11	10	0.04153762501585242
11	11	0.029934292705690018
11	12	0.021187611639472893
11	13	0.014789372491535202
11	14	0.010212826151786026
11	15	0.006994210690717963
11	16	0.0047594662340084285
11	17	0.003222914397327158
11	18	0.00217424753668193
11	19	0.0014625943614345095
12	0	0.01282051282051282
12	1	0.04308035269573731
12	2	0.08060880085446331
12	3	0.11126209348196132
12	4	0.12674733088281995
12	5	0.12650802939666642
12	6	0.1147597979281073
12	7	0.09695053718022502
12	8	0.07759922773989379
12	9	0.05958828803575396
12	10	0.044314650095837266
12	11	0.032146655381097296
12	12	0.02287361836895357
12	13	0.01603310262652264
12	14	0.011108253301745506
12	15	0.007627140323183739
12	16	0.005200646863112323
12	17	0.0035271809305248755
12	18	0.002382391135734691
12	19	0.0016041015574806913
13	0	0.01098901098901099
13	1	0.03849587530906212
13	2	0.07459266863369171
13	3	0.10602360421792281
13	4	0.12378679850212035
13	5	0.126119282126017
13	6	0.11638258138495154
13	7	0.09972654349518595
13	8	0.08076027284779268
13	9	0.06261285729461663
13	10	0.04692867969566289
13	11	0.034258373140320944
13	12	0.024500011907720335
13	13	0.01724266109526517
13	14	0.011984597272248314
13	15	0.008249634173050108
13	16	0.00563621647881772
13	17	0.0038284717231381387
13	18	0.002588974076792327
13	19	0.0017447976316680676
14	0	0.009523809523809525
14	1	0.034632933204361775
14	2	0.06926470390978105
14	3	0.10112241751017058
14	4	0.12076488103652706
14	5	0.12540536198075164
14	6	0.11758561879772489
14	7	0.10210775353552448
14	8	0.08360660360615692
14	9	0.06541202346948867
14	10	0.049393125532172996
14	11	0.036276340125901224
14	12	0.026070189003477788
14	13	0.018419664816360187
14	14	0.012842606278129897
14	15	0.008862030453727413
14	16	0.006066325008805679
14	17	0.004126852161227144
14	18	0.002794024488050302
14	19	0.0018846945458523658
15	0	0.008333333333333333
15	1	0.03134548322048322
15	2	0.06452480132361882
15	3	0.09654771548685162
15	4	0.11773773534281762
15	5	0.1244469086510099
15	6	0.11844328002938552
15	7	0.10414969434725711
15	8	0.08617448994879444
15	9	0.0680073317794019
15	10	0.051719901313076605
15	11	0.03820678527429815
15	12	0.02758726353733033
15	13	0.019565614656481455
15	14	0.013682982325423844
